# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  958       1.705885283549e-10       5.458071979285e-12       5.090210006976e-12       0.000000000000e+00       6.802520479081e-15       1.363460744640e-15       2.518101365351e-16 
  959       1.694055011721e-10       5.485717136398e-12       4.925275055131e-12       0.000000000000e+00       6.775575507987e-15       1.345114195034e-15       2.524929710809e-16 
  960       1.682411021928e-10       5.512675887507e-12       4.757905217352e-12       0.000000000000e+00       6.748761660153e-15       1.326865526100e-15       2.531471477490e-16 
  961       1.670956100630e-10       5.538934388265e-12       4.588176299071e-12       0.000000000000e+00       6.722078008373e-15       1.308710605860e-15       2.537730663304e-16 
  962       1.659693048689e-10       5.564478708087e-12       4.416164813174e-12       0.000000000000e+00       6.695523608716e-15       1.290645261935e-15       2.543711311004e-16 
  963       1.648624681397e-10       5.589294829950e-12       4.241947981896e-12       0.000000000000e+00       6.669097500477e-15       1.272665281435e-15       2.549417508320e-16 
  964       1.637753828509e-10       5.613368650200e-12       4.065603738712e-12       0.000000000000e+00       6.642798706122e-15       1.254766410845e-15       2.554853388087e-16 
  965       1.627083334268e-10       5.636685978348e-12       3.887210730241e-12       0.000000000000e+00       6.616626231236e-15       1.236944355918e-15       2.560023128362e-16 
  966       1.616616057433e-10       5.659232536876e-12       3.706848318136e-12       0.000000000000e+00       6.590579064467e-15       1.219194781561e-15       2.564930952564e-16 
  967       1.606354871314e-10       5.680993961036e-12       3.524596580986e-12       0.000000000000e+00       6.564656177476e-15       1.201513311723e-15       2.569581129588e-16 
  968       1.596302663796e-10       5.701955798654e-12       3.340536316206e-12       0.000000000000e+00       6.538856524885e-15       1.183895529289e-15       2.573977973941e-16 
  969       1.586462337370e-10       5.722103509929e-12       3.154749041941e-12       0.000000000000e+00       6.513179044217e-15       1.166336975961e-15       2.578125845863e-16 
  970       1.576836809162e-10       5.741422467240e-12       2.967316998955e-12       0.000000000000e+00       6.487622655850e-15       1.148833152154e-15       2.582029151456e-16 
  971       1.567428447545e-10       5.759900343452e-12       2.778320995145e-12       0.000000000000e+00       6.462186386910e-15       1.131380855355e-15       2.585691330053e-16 
  972       1.558237372636e-10       5.777534316621e-12       2.587833899726e-12       0.000000000000e+00       6.436869745100e-15       1.113982217502e-15       2.589111799386e-16 
  973       1.549263130295e-10       5.794323973264e-12       2.395927054950e-12       0.000000000000e+00       6.411672350391e-15       1.096640728111e-15       2.592288964717e-16 
  974       1.540505253182e-10       5.810268929780e-12       2.202672426250e-12       0.000000000000e+00       6.386593811538e-15       1.079359901369e-15       2.595221227436e-16 
  975       1.531963260712e-10       5.825368832556e-12       2.008142603854e-12       0.000000000000e+00       6.361633726053e-15       1.062143276190e-15       2.597906985051e-16 
  976       1.523636659016e-10       5.839623358071e-12       1.812410804414e-12       0.000000000000e+00       6.336791680157e-15       1.044994416276e-15       2.600344631192e-16 
  977       1.515524940895e-10       5.853032213002e-12       1.615550872624e-12       0.000000000000e+00       6.312067248750e-15       1.027916910175e-15       2.602532555605e-16 
  978       1.507627585779e-10       5.865595134329e-12       1.417637282842e-12       0.000000000000e+00       6.287459995371e-15       1.010914371338e-15       2.604469144151e-16 
  979       1.499944059686e-10       5.877311889442e-12       1.218745140714e-12       0.000000000000e+00       6.262969472159e-15       9.939904381833e-16       2.606152778806e-16 
  980       1.492473815175e-10       5.888182276243e-12       1.018950184797e-12       0.000000000000e+00       6.238595219821e-15       9.771487741499e-16       2.607581837654e-16 
  981       1.485216291309e-10       5.898206123257e-12       8.183287881770e-13       0.000000000000e+00       6.214336767585e-15       9.603930677598e-16       2.608754694891e-16 
  982       1.478170913608e-10       5.907383289731e-12       6.169579600960e-13       0.000000000000e+00       6.190193633174e-15       9.437270326756e-16       2.609669720818e-16 
  983       1.471337094009e-10       5.915713665746e-12       4.149153475704e-13       0.000000000000e+00       6.166165322759e-15       9.271544077601e-16       2.610325281841e-16 
  984       1.464714230823e-10       5.923197172317e-12       2.122792370147e-13       0.000000000000e+00       6.142251330928e-15       9.106789571352e-16       2.610719740467e-16 
  985       1.458301708692e-10       5.929833761500e-12       9.128555863703e-15       0.000000000000e+00       6.118451140644e-15       8.943044702406e-16       2.610851455306e-16 
  986       1.452098898546e-10       5.935623416502e-12      -1.944571258058e-13       0.000000000000e+00       6.094764223212e-15       8.780347618931e-16       2.610718781064e-16 
  987       1.446105157560e-10       5.940566151778e-12      -3.983975936528e-13       0.000000000000e+00       6.071190038236e-15       8.618736723455e-16       2.610320068545e-16 
  988       1.440319829115e-10       5.944662013144e-12      -6.026119874498e-13       0.000000000000e+00       6.047728033587e-15       8.458250673454e-16       2.609653664645e-16 
  989       1.434742242751e-10       5.947911077879e-12      -8.070187994608e-13       0.000000000000e+00       6.024377645364e-15       8.298928381946e-16       2.608717912354e-16 
  990       1.429371714127e-10       5.950313454831e-12      -1.011535872819e-12       0.000000000000e+00       6.001138297853e-15       8.140809018077e-16       2.607511150751e-16 
  991       1.424207544978e-10       5.951869284521e-12      -1.216080399906e-12       0.000000000000e+00       5.978009403496e-15       7.983932007713e-16       2.606031715001e-16 
  992       1.419249023072e-10       5.952578739253e-12      -1.420568920726e-12       0.000000000000e+00       5.954990362847e-15       7.828337034029e-16       2.604277936356e-16 
  993       1.414495422167e-10       5.952442023214e-12      -1.624917321290e-12       0.000000000000e+00       5.932080564540e-15       7.674064038100e-16       2.602248142152e-16 
  994       1.409946001971e-10       5.951459372582e-12      -1.829040831986e-12       0.000000000000e+00       5.909279385247e-15       7.521153219489e-16       2.599940655806e-16 
  995       1.405600008095e-10       5.949631055634e-12      -2.032854025963e-12       0.000000000000e+00       5.886586189644e-15       7.369645036840e-16       2.597353796812e-16 
  996       1.401456672017e-10       5.946957372845e-12      -2.236270817506e-12       0.000000000000e+00       5.864000330372e-15       7.219580208464e-16       2.594485880743e-16 
  997       1.397515211031e-10       5.943438657000e-12      -2.439204460415e-12       0.000000000000e+00       5.841521148001e-15       7.070999712933e-16       2.591335219248e-16 
  998       1.393774828212e-10       5.939075273296e-12      -2.641567546382e-12       0.000000000000e+00       5.819147970989e-15       6.923944789665e-16       2.587900120046e-16 
  999       1.390234712369e-10       5.933867619448e-12      -2.843272003370e-12       0.000000000000e+00       5.796880115649e-15       6.778456939521e-16       2.584178886928e-16 
 1000       1.386894038004e-10       5.927816125796e-12      -3.044229093989e-12       0.000000000000e+00       5.774716886110e-15       6.634577925387e-16       2.580169819754e-16 
 1001       1.383751965271e-10       5.920921255408e-12      -3.244349413876e-12       0.000000000000e+00       5.752657574277e-15       6.492349772769e-16       2.575871214450e-16 
 1002       1.380807639929e-10       5.913183504187e-12      -3.443542890072e-12       0.000000000000e+00       5.730701459797e-15       6.351814770382e-16       2.571281363007e-16 
 1003       1.378060193305e-10       5.904603400975e-12      -3.641718779399e-12       0.000000000000e+00       5.708847810021e-15       6.213015470739e-16       2.566398553475e-16 
 1004       1.375508742246e-10       5.895181507662e-12      -3.838785666839e-12       0.000000000000e+00       5.687095879964e-15       6.075994690741e-16       2.561221069969e-16 
 1005       1.373152389082e-10       5.884918419288e-12      -4.034651463913e-12       0.000000000000e+00       5.665444912271e-15       5.940795512268e-16       2.555747192658e-16 
 1006       1.370990221578e-10       5.873814764148e-12      -4.229223407055e-12       0.000000000000e+00       5.643894137178e-15       5.807461282768e-16       2.549975197768e-16 
 1007       1.369021312895e-10       5.861871203901e-12      -4.422408055993e-12       0.000000000000e+00       5.622442772474e-15       5.676035615847e-16       2.543903357580e-16 
 1008       1.367244721547e-10       5.849088433673e-12      -4.614111292129e-12       0.000000000000e+00       5.601090023464e-15       5.546562391859e-16       2.537529940424e-16 
 1009       1.365659491357e-10       5.835467182164e-12      -4.804238316911e-12       0.000000000000e+00       5.579835082932e-15       5.419085758497e-16       2.530853210683e-16 
 1010       1.364264651417e-10       5.821008211749e-12      -4.992693650214e-12       0.000000000000e+00       5.558677131103e-15       5.293650131380e-16       2.523871428783e-16 
 1011       1.363058956932e-10       5.805713910571e-12      -5.179390337542e-12       0.000000000000e+00       5.537615429136e-15       5.170286920151e-16       2.516584055328e-16 
 1012       1.362040107755e-10       5.789593093776e-12      -5.364277720604e-12       0.000000000000e+00       5.516649601154e-15       5.048974495500e-16       2.508995382537e-16 
 1013       1.361205518476e-10       5.772656271852e-12      -5.547314064758e-12       0.000000000000e+00       5.495779356213e-15       4.929677644894e-16       2.501110955268e-16 
 1014       1.360552576441e-10       5.754914065237e-12      -5.728457386026e-12       0.000000000000e+00       5.475004395119e-15       4.812360793668e-16       2.492936371788e-16 
 1015       1.360078641674e-10       5.736377204601e-12      -5.907665450553e-12       0.000000000000e+00       5.454324410395e-15       4.696988004051e-16       2.484477283904e-16 
 1016       1.359781046804e-10       5.717056531149e-12      -6.084895774065e-12       0.000000000000e+00       5.433739086263e-15       4.583522974206e-16       2.475739397112e-16 
 1017       1.359657096998e-10       5.696962996904e-12      -6.260105621326e-12       0.000000000000e+00       5.413248098610e-15       4.471929037257e-16       2.466728470727e-16 
 1018       1.359704069882e-10       5.676107665004e-12      -6.433252005597e-12       0.000000000000e+00       5.392851114966e-15       4.362169160328e-16       2.457450318029e-16 
 1019       1.359919215468e-10       5.654501709995e-12      -6.604291688094e-12       0.000000000000e+00       5.372547794476e-15       4.254205943571e-16       2.447910806398e-16 
 1020       1.360299756086e-10       5.632156418120e-12      -6.773181177443e-12       0.000000000000e+00       5.352337787872e-15       4.148001619199e-16       2.438115857457e-16 
 1021       1.360842886307e-10       5.609083187613e-12      -6.939876729144e-12       0.000000000000e+00       5.332220737453e-15       4.043518050523e-16       2.428071447205e-16 
 1022       1.361545772872e-10       5.585293528990e-12      -7.104334345022e-12       0.000000000000e+00       5.312196277047e-15       3.940716730983e-16       2.417783606163e-16 
