# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2382       1.337598318417e-11       7.481843724411e-13      -1.156476898566e-12       0.000000000000e+00       2.926704932062e-16       1.483691185405e-18       6.325635755642e-18 
 2383       1.337709190708e-11       7.438668843604e-13      -1.162372768782e-12       0.000000000000e+00       2.921824060346e-16       1.393307464763e-18       6.263929331730e-18 
 2384       1.337856186100e-11       7.395099002441e-13      -1.168052182315e-12       0.000000000000e+00       2.916953284039e-16       1.309000314002e-18       6.201552583638e-18 
 2385       1.338037762186e-11       7.351147969765e-13      -1.173514682521e-12       0.000000000000e+00       2.912092577582e-16       1.230559384468e-18       6.138562247943e-18 
 2386       1.338252371153e-11       7.306829562773e-13      -1.178759812633e-12       0.000000000000e+00       2.907241915223e-16       1.157773582817e-18       6.075015255316e-18 
 2387       1.338498459774e-11       7.262157647062e-13      -1.183787115764e-12       0.000000000000e+00       2.902401271013e-16       1.090431070217e-18       6.010968730728e-18 
 2388       1.338774469406e-11       7.217146136684e-13      -1.188596134898e-12       0.000000000000e+00       2.897570618810e-16       1.028319261559e-18       5.946479993655e-18 
 2389       1.339078835982e-11       7.171808994200e-13      -1.193186412901e-12       0.000000000000e+00       2.892749932273e-16       9.712248246563e-19       5.881606558279e-18 
 2390       1.339409990004e-11       7.126160230725e-13      -1.197557492516e-12       0.000000000000e+00       2.887939184867e-16       9.189336794575e-19       5.816406133699e-18 
 2391       1.339766356541e-11       7.080213905983e-13      -1.201708916362e-12       0.000000000000e+00       2.883138349859e-16       8.712309972473e-19       5.750936624129e-18 
 2392       1.340146355217e-11       7.033984128359e-13      -1.205640226938e-12       0.000000000000e+00       2.878347400322e-16       8.279011998549e-19       5.685256129106e-18 
 2393       1.340548400214e-11       6.987485054948e-13      -1.209350966623e-12       0.000000000000e+00       2.873566309129e-16       7.887279588593e-19       5.619422943695e-18 
 2394       1.340970900258e-11       6.940730891609e-13      -1.212840677673e-12       0.000000000000e+00       2.868795048959e-16       7.534941947952e-19       5.553495558691e-18 
 2395       1.341412258617e-11       6.893735893014e-13      -1.216108902224e-12       0.000000000000e+00       2.864033592290e-16       7.219820763590e-19       5.487532660827e-18 
 2396       1.341870873097e-11       6.846514362702e-13      -1.219155182293e-12       0.000000000000e+00       2.859281911405e-16       6.939730196150e-19       5.421593132976e-18 
 2397       1.342345136032e-11       6.799080653125e-13      -1.221979059776e-12       0.000000000000e+00       2.854539978389e-16       6.692476872010e-19       5.355736054357e-18 
 2398       1.342833434282e-11       6.751449165708e-13      -1.224580076452e-12       0.000000000000e+00       2.849807765128e-16       6.475859875343e-19       5.290020700738e-18 
 2399       1.343334149225e-11       6.703634350891e-13      -1.226957773977e-12       0.000000000000e+00       2.845085243309e-16       6.287670740180e-19       5.224506544643e-18 
 2400       1.343845656751e-11       6.655650708187e-13      -1.229111693893e-12       0.000000000000e+00       2.840372384423e-16       6.125693442465e-19       5.159253255555e-18 
 2401       1.344366327258e-11       6.607512786232e-13      -1.231041377621e-12       0.000000000000e+00       2.835669159760e-16       5.987704392118e-19       5.094320700120e-18 
 2402       1.344894525647e-11       6.559235182834e-13      -1.232746366464e-12       0.000000000000e+00       2.830975540411e-16       5.871472425091e-19       5.029768942355e-18 
 2403       1.345428611312e-11       6.510832545025e-13      -1.234226201610e-12       0.000000000000e+00       2.826291497267e-16       5.774758795431e-19       4.965658243846e-18 
 2404       1.345966938139e-11       6.462319569116e-13      -1.235480424126e-12       0.000000000000e+00       2.821617001022e-16       5.695317167339e-19       4.902049063960e-18 
 2405       1.346507854496e-11       6.413711000743e-13      -1.236508574966e-12       0.000000000000e+00       2.816952022167e-16       5.630893607226e-19       4.839002060046e-18 
 2406       1.347049703233e-11       6.365021634922e-13      -1.237310194965e-12       0.000000000000e+00       2.812296530995e-16       5.579226575777e-19       4.776578087639e-18 
 2407       1.347590821669e-11       6.316266316099e-13      -1.237884824843e-12       0.000000000000e+00       2.807650497597e-16       5.538046920008e-19       4.714838200666e-18 
 2408       1.348129541592e-11       6.267459938202e-13      -1.238232005206e-12       0.000000000000e+00       2.803013891865e-16       5.505077865327e-19       4.653843651650e-18 
 2409       1.348664189251e-11       6.218617444693e-13      -1.238351276542e-12       0.000000000000e+00       2.798386683488e-16       5.478035007591e-19       4.593655891915e-18 
 2410       1.349193085350e-11       6.169753828615e-13      -1.238242179224e-12       0.000000000000e+00       2.793768841957e-16       5.454626305169e-19       4.534336571791e-18 
 2411       1.349714673854e-11       6.120883471600e-13      -1.237904738173e-12       0.000000000000e+00       2.789160338711e-16       5.433143720166e-19       4.475934401417e-18 
 2412       1.350227909279e-11       6.072018156373e-13      -1.237340920042e-12       0.000000000000e+00       2.784561153611e-16       5.414242084326e-19       4.418445645552e-18 
 2413       1.350731871739e-11       6.023169042277e-13      -1.236553184882e-12       0.000000000000e+00       2.779971268510e-16       5.399171020158e-19       4.361853389264e-18 
 2414       1.351225638352e-11       5.974347325265e-13      -1.235544002291e-12       0.000000000000e+00       2.775390665099e-16       5.389184277006e-19       4.306140655476e-18 
 2415       1.351708283231e-11       5.925564237938e-13      -1.234315851428e-12       0.000000000000e+00       2.770819324911e-16       5.385539735321e-19       4.251290404898e-18 
 2416       1.352178877486e-11       5.876831049583e-13      -1.232871221023e-12       0.000000000000e+00       2.766257229320e-16       5.389499410925e-19       4.197285535964e-18 
 2417       1.352636489217e-11       5.828159066208e-13      -1.231212609386e-12       0.000000000000e+00       2.761704359537e-16       5.402329459283e-19       4.144108884763e-18 
 2418       1.353080183512e-11       5.779559630584e-13      -1.229342524416e-12       0.000000000000e+00       2.757160696617e-16       5.425300179771e-19       4.091743224972e-18 
 2419       1.353509022445e-11       5.731044122280e-13      -1.227263483617e-12       0.000000000000e+00       2.752626221452e-16       5.459686019940e-19       4.040171267792e-18 
 2420       1.353922065073e-11       5.682623957702e-13      -1.224978014102e-12       0.000000000000e+00       2.748100914774e-16       5.506765579789e-19       3.989375661879e-18 
 2421       1.354318367429e-11       5.634310590127e-13      -1.222488652607e-12       0.000000000000e+00       2.743584757156e-16       5.567821616033e-19       3.939338993280e-18 
 2422       1.354696982525e-11       5.586115509748e-13      -1.219797945501e-12       0.000000000000e+00       2.739077729007e-16       5.644141046366e-19       3.890043785363e-18 
 2423       1.355056960346e-11       5.538050243704e-13      -1.216908448795e-12       0.000000000000e+00       2.734579810578e-16       5.737014953738e-19       3.841472498754e-18 
 2424       1.355397347843e-11       5.490126356122e-13      -1.213822728153e-12       0.000000000000e+00       2.730090981957e-16       5.847738590613e-19       3.793607531267e-18 
 2425       1.355717188939e-11       5.442355448156e-13      -1.210543358904e-12       0.000000000000e+00       2.725611223070e-16       5.977611383248e-19       3.746431217843e-18 
 2426       1.356015524517e-11       5.394749158021e-13      -1.207072926050e-12       0.000000000000e+00       2.721140513682e-16       6.127936935952e-19       3.699925830476e-18 
 2427       1.356291392421e-11       5.347319161030e-13      -1.203414024277e-12       0.000000000000e+00       2.716678833398e-16       6.300023035358e-19       3.654073578153e-18 
 2428       1.356543827453e-11       5.300077169638e-13      -1.199569257966e-12       0.000000000000e+00       2.712226161656e-16       6.495181654695e-19       3.608856606782e-18 
 2429       1.356771861370e-11       5.253034933475e-13      -1.195541241203e-12       0.000000000000e+00       2.707782477737e-16       6.714728958049e-19       3.564256999132e-18 
 2430       1.356974522879e-11       5.206204239381e-13      -1.191332597789e-12       0.000000000000e+00       2.703347760756e-16       6.959985304637e-19       3.520256774760e-18 
 2431       1.357150837636e-11       5.159596911451e-13      -1.186945961253e-12       0.000000000000e+00       2.698921989666e-16       7.232275253071e-19       3.476837889947e-18 
 2432       1.357299828242e-11       5.113224811068e-13      -1.182383974858e-12       0.000000000000e+00       2.694505143258e-16       7.532927565631e-19       3.433982237635e-18 
 2433       1.357420514239e-11       5.067099836940e-13      -1.177649291613e-12       0.000000000000e+00       2.690097200158e-16       7.863275212529e-19       3.391671647353e-18 
 2434       1.357511912109e-11       5.021233925141e-13      -1.172744574285e-12       0.000000000000e+00       2.685698138831e-16       8.224655376180e-19       3.349887885157e-18 
 2435       1.357573035269e-11       4.975639049148e-13      -1.167672495409e-12       0.000000000000e+00       2.681307937576e-16       8.618409455467e-19       3.308612653562e-18 
 2436       1.357602894071e-11       4.930327219874e-13      -1.162435737297e-12       0.000000000000e+00       2.676926574530e-16       9.045883070014e-19       3.267827591472e-18 
 2437       1.357600495792e-11       4.885310485712e-13      -1.157036992047e-12       0.000000000000e+00       2.672554027664e-16       9.508426064451e-19       3.227514274118e-18 
 2438       1.357564844641e-11       4.840600932572e-13      -1.151478961560e-12       0.000000000000e+00       2.668190274788e-16       1.000739251268e-18       3.187654212989e-18 
 2439       1.357494941747e-11       4.796210683913e-13      -1.145764357541e-12       0.000000000000e+00       2.663835293544e-16       1.054414072216e-18       3.148228855765e-18 
 2440       1.357389785159e-11       4.752151900788e-13      -1.139895901516e-12       0.000000000000e+00       2.659489061412e-16       1.112003323813e-18       3.109219586255e-18 
 2441       1.357248369846e-11       4.708436781875e-13      -1.133876324842e-12       0.000000000000e+00       2.655151555706e-16       1.173643684795e-18       3.070607724322e-18 
 2442       1.357069687689e-11       4.665077563521e-13      -1.127708368713e-12       0.000000000000e+00       2.650822753574e-16       1.239472258529e-18       3.032374525825e-18 
 2443       1.356852727480e-11       4.622086519776e-13      -1.121394784176e-12       0.000000000000e+00       2.646502632000e-16       1.309626573446e-18       2.994501182548e-18 
 2444       1.356596474921e-11       4.579475962431e-13      -1.114938332136e-12       0.000000000000e+00       2.642191167804e-16       1.384244583465e-18       2.956968822133e-18 
 2445       1.356299912617e-11       4.537258241055e-13      -1.108341783370e-12       0.000000000000e+00       2.637888337637e-16       1.463464668421e-18       2.919758508019e-18 
 2446       1.355962020075e-11       4.495445743038e-13      -1.101607918538e-12       0.000000000000e+00       2.633594117986e-16       1.547425634488e-18       2.882851239366e-18 
 2447       1.355581773703e-11       4.454050893620e-13      -1.094739528189e-12       0.000000000000e+00       2.629308485173e-16       1.636266714612e-18       2.846227950997e-18 
 2448       1.355158146801e-11       4.413086155935e-13      -1.087739412776e-12       0.000000000000e+00       2.625031415350e-16       1.730127568935e-18       2.809869513328e-18 
